STORE_NBR,YEARMONTH,totSales,nCustomers,nTxn,nChips,nTxnPerCust,nChipsPerTxn,avgPricePerUnit
95,2018-09,1119.2,107,123,250,1.1495327102803738,2.032520325203252,4.4768
95,2018-10,1216.2,121,136,271,1.1239669421487604,1.9926470588235294,4.487822878228783
95,2018-11,1144.6,114,130,261,1.1403508771929824,2.0076923076923077,4.3854406130268195
95,2018-12,1099.2,110,125,250,1.1363636363636365,2.0,4.3968
95,2019-01,1106.9,109,125,252,1.146788990825688,2.016,4.392460317460317
95,2019-02,1083.2,110,126,250,1.1454545454545455,1.9841269841269842,4.3328
95,2019-03,1295.1,119,152,306,1.2773109243697478,2.013157894736842,4.232352941176471
95,2019-04,1164.0,117,135,270,1.1538461538461537,2.0,4.311111111111111
95,2019-05,1193.55,119,141,270,1.184873949579832,1.9148936170212767,4.420555555555556
95,2019-06,1162.7,116,133,265,1.146551724137931,1.9924812030075187,4.387547169811321
96,2018-07,357.4,41,41,82,1.0,2.0,4.3585365853658535
96,2018-08,394.0,40,43,87,1.075,2.0232558139534884,4.528735632183908
96,2018-09,365.40000000000003,38,40,80,1.0526315789473684,2.0,4.567500000000001
96,2018-10,276.4,31,31,62,1.0,2.0,4.458064516129032
96,2018-11,375.8,40,42,84,1.05,2.0,4.473809523809524
96,2018-12,506.2,54,56,112,1.037037037037037,2.0,4.519642857142857
96,2019-01,435.2,45,49,98,1.0888888888888888,2.0,4.440816326530612
96,2019-02,351.4,38,41,82,1.0789473684210527,2.0,4.285365853658536
96,2019-03,367.6,39,41,82,1.0512820512820513,2.0,4.482926829268293
96,2019-04,408.4,42,47,93,1.119047619047619,1.9787234042553192,4.391397849462366
96,2019-05,278.9,30,32,63,1.0666666666666667,1.96875,4.426984126984126
96,2019-06,270.0,31,31,62,1.0,2.0,4.354838709677419
97,2018-07,848.2,87,116,232,1.3333333333333333,2.0,3.656034482758621
97,2018-08,917.35,116,145,278,1.25,1.9172413793103449,3.299820143884892
97,2018-09,908.8,95,128,256,1.3473684210526315,2.0,3.55
97,2018-10,993.2,105,140,280,1.3333333333333333,2.0,3.547142857142857
97,2018-11,853.4,101,129,258,1.2772277227722773,2.0,3.307751937984496
97,2018-12,899.4,105,124,254,1.180952380952381,2.0483870967741935,3.5409448818897635
97,2019-01,844.6,99,121,246,1.2222222222222223,2.0330578512396693,3.4333333333333336
97,2019-02,755.2,83,111,222,1.3373493975903614,2.0,3.401801801801802
97,2019-03,853.6,95,122,246,1.2842105263157895,2.0163934426229506,3.469918699186992
97,2019-04,813.0,92,120,240,1.3043478260869565,2.0,3.3875
97,2019-05,883.3000000000001,103,130,253,1.2621359223300972,1.9461538461538461,3.491304347826087
97,2019-06,862.0,103,130,268,1.2621359223300972,2.0615384615384613,3.216417910447761
98,2018-07,128.7,34,35,38,1.0294117647058822,1.0857142857142856,3.3868421052631574
98,2018-08,95.0,25,25,30,1.0,1.2,3.1666666666666665
98,2018-09,112.0,31,32,34,1.032258064516129,1.0625,3.2941176470588234
98,2018-10,144.7,39,41,43,1.0512820512820513,1.048780487804878,3.3651162790697673
98,2018-11,106.5,30,30,30,1.0,1.0,3.55
98,2018-12,175.2,44,45,46,1.0227272727272727,1.0222222222222221,3.808695652173913
98,2019-01,108.5,29,29,30,1.0,1.0344827586206897,3.6166666666666667
98,2019-02,107.2,27,28,30,1.037037037037037,1.0714285714285714,3.5733333333333333
98,2019-03,112.10000000000001,31,32,32,1.032258064516129,1.0,3.5031250000000003
98,2019-04,175.7,43,45,49,1.0465116279069768,1.0888888888888888,3.5857142857142854
98,2019-05,164.5,42,43,48,1.0238095238095237,1.1162790697674418,3.4270833333333335
98,2019-06,159.1,37,38,43,1.027027027027027,1.131578947368421,3.6999999999999997
99,2018-07,18.5,5,5,5,1.0,1.0,3.7
99,2018-08,14.8,3,3,4,1.0,1.3333333333333333,3.7
99,2018-09,23.400000000000002,7,7,9,1.0,1.2857142857142858,2.6
99,2018-10,14.7,5,5,5,1.0,1.0,2.94
99,2018-11,17.2,4,4,5,1.0,1.25,3.44
99,2018-12,4.2,1,1,1,1.0,1.0,4.2
99,2019-01,15.700000000000001,4,4,4,1.0,1.0,3.9250000000000003
99,2019-02,22.2,8,8,8,1.0,1.0,2.775
99,2019-03,30.3,8,9,9,1.125,1.0,3.3666666666666667
99,2019-04,13.8,5,5,5,1.0,1.0,2.7600000000000002
99,2019-05,24.3,6,6,7,1.0,1.1666666666666667,3.4714285714285715
99,2019-06,22.8,7,7,7,1.0,1.0,3.257142857142857
100,2018-07,1027.0,116,154,312,1.3275862068965518,2.0259740259740258,3.2916666666666665
100,2018-08,925.8,109,138,274,1.2660550458715596,1.9855072463768115,3.378832116788321
100,2018-09,954.0,104,140,280,1.3461538461538463,2.0,3.407142857142857
100,2018-10,1025.6,106,144,290,1.3584905660377358,2.013888888888889,3.5365517241379307
100,2018-11,833.6,90,115,234,1.2777777777777777,2.034782608695652,3.5623931623931626
100,2018-12,1020.6,109,142,288,1.3027522935779816,2.028169014084507,3.54375
100,2019-01,1033.6,109,147,298,1.348623853211009,2.0272108843537415,3.468456375838926
100,2019-02,936.4,97,129,264,1.3298969072164948,2.046511627906977,3.546969696969697
100,2019-03,1060.8,110,148,300,1.3454545454545455,2.027027027027027,3.536
100,2019-04,993.8,111,137,276,1.2342342342342343,2.0145985401459856,3.6007246376811595
100,2019-05,1001.5,107,145,289,1.355140186915888,1.993103448275862,3.4653979238754324
100,2019-06,1018.0,118,151,306,1.2796610169491525,2.0264900662251657,3.326797385620915
101,2018-07,876.6,99,125,252,1.2626262626262625,2.016,3.4785714285714286
101,2018-08,866.0,103,124,234,1.203883495145631,1.8870967741935485,3.700854700854701
101,2018-09,836.4,93,118,238,1.2688172043010753,2.016949152542373,3.5142857142857142
101,2018-10,892.0,102,128,256,1.2549019607843137,2.0,3.484375
101,2018-11,865.6,99,122,246,1.2323232323232323,2.0163934426229506,3.5186991869918702
101,2018-12,759.2,90,114,232,1.2666666666666666,2.0350877192982457,3.2724137931034485
101,2019-01,846.4,97,124,248,1.2783505154639174,2.0,3.4129032258064513
101,2019-02,825.4,95,117,236,1.231578947368421,2.017094017094017,3.497457627118644
101,2019-03,695.8,82,100,200,1.2195121951219512,2.0,3.4789999999999996
101,2019-04,804.0,95,114,230,1.2,2.017543859649123,3.4956521739130433
101,2019-05,871.9,99,130,260,1.3131313131313131,2.0,3.3534615384615383
101,2019-06,938.4,101,130,260,1.2871287128712872,2.0,3.609230769230769
102,2018-07,782.4,92,111,222,1.2065217391304348,2.0,3.5243243243243243
102,2018-08,986.4,104,139,272,1.3365384615384615,1.9568345323741008,3.626470588235294
102,2018-09,970.4,107,138,276,1.2897196261682242,2.0,3.5159420289855072
102,2018-10,902.2,103,132,264,1.2815533980582525,2.0,3.4174242424242425
102,2018-11,930.0,98,125,252,1.2755102040816326,2.016,3.6904761904761907
102,2018-12,816.6,99,116,236,1.1717171717171717,2.0344827586206895,3.460169491525424
102,2019-01,898.0,106,126,256,1.1886792452830188,2.0317460317460316,3.5078125
102,2019-02,773.4,98,114,228,1.163265306122449,2.0,3.3921052631578945
102,2019-03,821.8,97,121,244,1.2474226804123711,2.0165289256198347,3.3680327868852458
102,2019-04,718.6,85,101,202,1.188235294117647,2.0,3.5574257425742575
102,2019-05,890.9,103,130,244,1.2621359223300972,1.876923076923077,3.6512295081967214
102,2019-06,950.0,107,135,272,1.2616822429906542,2.0148148148148146,3.4926470588235294
103,2018-07,196.3,37,39,61,1.054054054054054,1.564102564102564,3.2180327868852463
103,2018-08,255.1,42,44,75,1.0476190476190477,1.7045454545454546,3.401333333333333
103,2018-09,274.3,47,49,83,1.0425531914893618,1.6938775510204083,3.3048192771084337
103,2018-10,255.0,40,40,74,1.0,1.85,3.445945945945946
103,2018-11,410.2,61,69,114,1.1311475409836065,1.6521739130434783,3.5982456140350876
103,2018-12,292.3,51,53,85,1.0392156862745099,1.6037735849056605,3.438823529411765
103,2019-01,316.7,51,54,88,1.0588235294117647,1.6296296296296295,3.598863636363636
103,2019-02,281.6,50,51,82,1.02,1.607843137254902,3.434146341463415
103,2019-03,336.7,56,61,101,1.0892857142857142,1.6557377049180328,3.3336633663366335
103,2019-04,283.3,43,45,78,1.0465116279069768,1.7333333333333334,3.632051282051282
103,2019-05,316.90000000000003,52,57,94,1.0961538461538463,1.6491228070175439,3.371276595744681
103,2019-06,248.5,41,48,74,1.170731707317073,1.5416666666666667,3.358108108108108
104,2018-07,817.0,97,118,236,1.2164948453608246,2.0,3.461864406779661
104,2018-08,881.9,104,126,241,1.2115384615384615,1.9126984126984128,3.659336099585062
104,2018-09,829.8,95,114,232,1.2,2.0350877192982457,3.576724137931034
104,2018-10,915.8,98,136,272,1.3877551020408163,2.0,3.366911764705882
104,2018-11,766.6,78,110,220,1.4102564102564104,2.0,3.484545454545455
104,2018-12,897.2,101,131,264,1.297029702970297,2.015267175572519,3.3984848484848484
104,2019-01,902.4,97,126,252,1.2989690721649485,2.0,3.5809523809523807
104,2019-02,844.2,99,119,238,1.202020202020202,2.0,3.547058823529412
104,2019-03,962.0,104,135,272,1.2980769230769231,2.0148148148148146,3.536764705882353
104,2019-04,789.0,91,115,230,1.2637362637362637,2.0,3.4304347826086956
104,2019-05,1000.7,114,147,286,1.2894736842105263,1.945578231292517,3.498951048951049
104,2019-06,737.8,86,104,208,1.2093023255813953,2.0,3.5471153846153842
105,2018-07,928.9,97,131,265,1.3505154639175259,2.0229007633587788,3.5052830188679245
105,2018-08,923.7,112,145,277,1.2946428571428572,1.910344827586207,3.3346570397111917
105,2018-09,846.6,103,126,256,1.2233009708737863,2.0317460317460316,3.30703125
105,2018-10,880.0,97,123,252,1.268041237113402,2.048780487804878,3.492063492063492
105,2018-11,771.4,95,111,224,1.168421052631579,2.018018018018018,3.44375
105,2018-12,1048.6,109,148,300,1.3577981651376148,2.027027027027027,3.495333333333333
105,2019-01,807.0,87,114,234,1.3103448275862069,2.0526315789473686,3.448717948717949
105,2019-02,751.8,85,109,220,1.2823529411764707,2.018348623853211,3.417272727272727
105,2019-03,916.8,95,129,258,1.3578947368421053,2.0,3.5534883720930233
105,2019-04,944.6,101,132,264,1.306930693069307,2.0,3.578030303030303
105,2019-05,818.1,92,123,232,1.3369565217391304,1.886178861788618,3.526293103448276
105,2019-06,835.0,91,119,242,1.3076923076923077,2.033613445378151,3.450413223140496
106,2018-07,1042.8,111,140,288,1.2612612612612613,2.057142857142857,3.620833333333333
106,2018-08,799.85,102,124,233,1.2156862745098038,1.8790322580645162,3.4328326180257513
106,2018-09,1158.4,121,164,328,1.3553719008264462,2.0,3.531707317073171
106,2018-10,928.6,102,131,262,1.2843137254901962,2.0,3.5442748091603056
106,2018-11,966.8,113,140,284,1.238938053097345,2.0285714285714285,3.4042253521126757
106,2018-12,820.4,96,117,236,1.21875,2.017094017094017,3.4762711864406777
106,2019-01,869.6,101,127,260,1.2574257425742574,2.047244094488189,3.3446153846153845
106,2019-02,833.2,97,118,236,1.2164948453608246,2.0,3.5305084745762714
106,2019-03,938.6,109,136,274,1.2477064220183487,2.014705882352941,3.4255474452554746
106,2019-04,815.4,96,113,228,1.1770833333333333,2.017699115044248,3.576315789473684
106,2019-05,878.75,111,137,264,1.2342342342342343,1.927007299270073,3.328598484848485
106,2019-06,690.2,82,102,204,1.2439024390243902,2.0,3.3833333333333337
107,2018-07,805.4,90,113,230,1.2555555555555555,2.0353982300884956,3.5017391304347827
107,2018-08,868.7,100,127,249,1.27,1.9606299212598426,3.4887550200803217
107,2018-09,751.6,88,102,206,1.1590909090909092,2.019607843137255,3.6485436893203884
107,2018-10,827.0,91,114,232,1.2527472527472527,2.0350877192982457,3.564655172413793
107,2018-11,757.4,92,112,224,1.2173913043478262,2.0,3.38125
107,2018-12,766.4,89,111,222,1.247191011235955,2.0,3.452252252252252
107,2019-01,878.0,102,126,254,1.2352941176470589,2.015873015873016,3.456692913385827
107,2019-02,579.2,70,85,170,1.2142857142857142,2.0,3.407058823529412
107,2019-03,812.0,95,122,244,1.2842105263157895,2.0,3.3278688524590163
107,2019-04,848.6,91,122,246,1.3406593406593406,2.0163934426229506,3.4495934959349595
107,2019-05,737.0,90,113,204,1.2555555555555555,1.8053097345132743,3.6127450980392157
107,2019-06,671.4,78,94,190,1.205128205128205,2.021276595744681,3.5336842105263155
108,2018-07,242.70000000000002,30,30,57,1.0,1.9,4.257894736842106
108,2018-08,401.4,44,45,88,1.0227272727272727,1.9555555555555555,4.5613636363636365
108,2018-09,318.7,38,39,70,1.0263157894736843,1.794871794871795,4.5528571428571425
108,2018-10,231.6,28,30,54,1.0714285714285714,1.8,4.288888888888889
108,2018-11,272.9,34,34,63,1.0,1.8529411764705883,4.3317460317460315
108,2018-12,291.6,32,34,63,1.0625,1.8529411764705883,4.628571428571429
108,2019-01,330.8,40,41,75,1.025,1.829268292682927,4.410666666666667
108,2019-02,321.4,41,41,74,1.0,1.8048780487804879,4.343243243243243
108,2019-03,317.6,36,38,73,1.0555555555555556,1.9210526315789473,4.35068493150685
108,2019-04,292.4,38,38,68,1.0,1.7894736842105263,4.3
108,2019-05,400.4,50,54,96,1.08,1.7777777777777777,4.170833333333333
108,2019-06,311.6,35,36,68,1.0285714285714285,1.8888888888888888,4.582352941176471
109,2018-07,884.0,108,136,274,1.2592592592592593,2.014705882352941,3.2262773722627736
109,2018-08,828.3,89,118,225,1.3258426966292134,1.9067796610169492,3.6813333333333333
109,2018-09,871.4,102,123,248,1.2058823529411764,2.016260162601626,3.513709677419355
109,2018-10,957.6,107,138,276,1.2897196261682242,2.0,3.4695652173913043
109,2018-11,929.6,101,132,266,1.306930693069307,2.015151515151515,3.4947368421052634
109,2018-12,908.8,101,132,270,1.306930693069307,2.0454545454545454,3.3659259259259255
109,2019-01,858.6,92,117,234,1.2717391304347827,2.0,3.6692307692307695
109,2019-02,858.4,91,122,246,1.3406593406593406,2.0163934426229506,3.489430894308943
109,2019-03,1039.2,114,145,292,1.2719298245614035,2.013793103448276,3.5589041095890415
109,2019-04,728.6,80,104,208,1.3,2.0,3.5028846153846156
109,2019-05,720.6,90,112,204,1.2444444444444445,1.8214285714285714,3.532352941176471
109,2019-06,814.0,90,114,234,1.2666666666666666,2.0526315789473686,3.4786324786324787
110,2018-07,698.1,89,99,195,1.1123595505617978,1.9696969696969697,3.58
110,2018-08,761.4,89,111,210,1.247191011235955,1.8918918918918919,3.6257142857142854
110,2018-09,682.8,79,96,194,1.2151898734177216,2.0208333333333335,3.5195876288659793
110,2018-10,784.4,92,112,224,1.2173913043478262,2.0,3.501785714285714
110,2018-11,768.2,95,111,224,1.168421052631579,2.018018018018018,3.429464285714286
110,2018-12,968.2,112,141,284,1.2589285714285714,2.0141843971631204,3.409154929577465
110,2019-01,924.0,106,131,264,1.2358490566037736,2.015267175572519,3.5
110,2019-02,691.2,82,100,200,1.2195121951219512,2.0,3.4560000000000004
110,2019-03,957.2,114,137,278,1.2017543859649122,2.0291970802919708,3.4431654676258994
110,2019-04,849.4,99,116,234,1.1717171717171717,2.0172413793103448,3.62991452991453
110,2019-05,842.4,97,118,234,1.2164948453608246,1.9830508474576272,3.6
110,2019-06,761.4,88,106,218,1.2045454545454546,2.056603773584906,3.4926605504587154
111,2018-07,224.9,51,52,63,1.0196078431372548,1.2115384615384615,3.56984126984127
111,2018-08,272.6,44,47,73,1.0681818181818181,1.553191489361702,3.734246575342466
111,2018-09,156.6,36,37,48,1.0277777777777777,1.2972972972972974,3.2624999999999997
111,2018-10,211.0,43,45,60,1.0465116279069768,1.3333333333333333,3.5166666666666666
111,2018-11,181.6,39,42,51,1.0769230769230769,1.2142857142857142,3.56078431372549
111,2018-12,215.7,47,48,64,1.0212765957446808,1.3333333333333333,3.3703125
111,2019-01,167.6,40,42,53,1.05,1.2619047619047619,3.162264150943396
111,2019-02,167.4,34,38,52,1.1176470588235294,1.368421052631579,3.2192307692307693
111,2019-03,228.9,48,52,66,1.0833333333333333,1.2692307692307692,3.4681818181818183
111,2019-04,195.4,40,41,53,1.025,1.2926829268292683,3.686792452830189
111,2019-05,179.8,43,45,55,1.0465116279069768,1.2222222222222223,3.2690909090909095
111,2019-06,206.2,43,46,59,1.069767441860465,1.2826086956521738,3.494915254237288
112,2018-07,998.8,106,143,292,1.349056603773585,2.041958041958042,3.4205479452054792
112,2018-08,974.8,109,147,286,1.348623853211009,1.945578231292517,3.408391608391608
112,2018-09,926.8,111,135,270,1.2162162162162162,2.0,3.4325925925925924
112,2018-10,915.0,109,132,266,1.2110091743119267,2.015151515151515,3.4398496240601504
112,2018-11,902.0,93,122,250,1.3118279569892473,2.0491803278688523,3.608
112,2018-12,866.8,100,127,258,1.27,2.031496062992126,3.35968992248062
112,2019-01,957.2,103,139,282,1.3495145631067962,2.028776978417266,3.394326241134752
112,2019-02,1049.2,116,150,306,1.293103448275862,2.04,3.4287581699346408
112,2019-03,1035.6,107,140,284,1.308411214953271,2.0285714285714285,3.6464788732394364
112,2019-04,938.4,108,129,266,1.1944444444444444,2.062015503875969,3.52781954887218
112,2019-05,815.2,102,121,232,1.1862745098039216,1.9173553719008265,3.513793103448276
112,2019-06,1012.6,114,142,288,1.2456140350877194,2.028169014084507,3.5159722222222225
113,2018-07,918.4,103,132,264,1.2815533980582525,2.0,3.4787878787878785
113,2018-08,1009.9,106,144,282,1.3584905660377358,1.9583333333333333,3.5812056737588653
113,2018-09,962.6,98,130,264,1.3265306122448979,2.0307692307692307,3.6462121212121215
113,2018-10,894.6,92,124,248,1.3478260869565217,2.0,3.607258064516129
113,2018-11,905.8,100,130,260,1.3,2.0,3.483846153846154
113,2018-12,965.8000000000001,105,132,270,1.2571428571428571,2.0454545454545454,3.5770370370370372
113,2019-01,766.4,89,113,230,1.2696629213483146,2.0353982300884956,3.332173913043478
113,2019-02,766.2,84,108,216,1.2857142857142858,2.0,3.5472222222222225
113,2019-03,960.0,100,138,276,1.38,2.0,3.4782608695652173
113,2019-04,774.8,93,112,224,1.2043010752688172,2.0,3.4589285714285714
113,2019-05,775.5,96,120,226,1.25,1.8833333333333333,3.4314159292035398
113,2019-06,851.6,96,117,240,1.21875,2.051282051282051,3.5483333333333333
114,2018-07,945.0,103,134,268,1.3009708737864079,2.0,3.5261194029850746
114,2018-08,870.95,105,130,246,1.2380952380952381,1.8923076923076922,3.540447154471545
114,2018-09,922.8,109,134,272,1.2293577981651376,2.029850746268657,3.3926470588235293
114,2018-10,1085.0,117,145,292,1.2393162393162394,2.013793103448276,3.7157534246575343
114,2018-11,931.2,108,132,264,1.2222222222222223,2.0,3.5272727272727273
114,2018-12,917.6,99,129,260,1.303030303030303,2.0155038759689923,3.5292307692307694
114,2019-01,928.6,100,127,254,1.27,2.0,3.6559055118110235
114,2019-02,866.4,95,122,244,1.2842105263157895,2.0,3.5508196721311474
114,2019-03,980.6,113,144,288,1.2743362831858407,2.0,3.4048611111111113
114,2019-04,886.8,106,132,268,1.2452830188679245,2.0303030303030303,3.308955223880597
114,2019-05,786.95,96,126,241,1.3125,1.9126984126984128,3.265352697095436
114,2019-06,1017.6,105,145,294,1.380952380952381,2.027586206896552,3.4612244897959186
115,2018-07,358.9,49,54,105,1.1020408163265305,1.9444444444444444,3.418095238095238
115,2018-08,322.2,47,50,88,1.0638297872340425,1.76,3.661363636363636
115,2018-09,296.6,42,42,82,1.0,1.9523809523809523,3.6170731707317074
115,2018-10,275.0,38,39,77,1.0263157894736843,1.9743589743589745,3.5714285714285716
115,2018-11,316.7,46,47,93,1.0217391304347827,1.9787234042553192,3.4053763440860214
115,2018-12,423.2,54,58,113,1.0740740740740742,1.9482758620689655,3.7451327433628316
115,2019-01,320.0,43,46,90,1.069767441860465,1.9565217391304348,3.5555555555555554
115,2019-02,295.4,41,42,82,1.024390243902439,1.9523809523809523,3.6024390243902435
115,2019-03,282.8,37,40,80,1.0810810810810811,2.0,3.535
115,2019-04,389.0,52,54,107,1.0384615384615385,1.9814814814814814,3.635514018691589
115,2019-05,402.55,59,64,121,1.0847457627118644,1.890625,3.3268595041322313
115,2019-06,308.0,46,47,94,1.0217391304347827,2.0,3.276595744680851
116,2018-07,835.0,91,119,238,1.3076923076923077,2.0,3.508403361344538
116,2018-08,832.4,100,133,247,1.33,1.8571428571428572,3.3700404858299593
116,2018-09,889.4,94,120,242,1.2765957446808511,2.0166666666666666,3.675206611570248
116,2018-10,861.0,104,125,254,1.2019230769230769,2.032,3.3897637795275593
116,2018-11,837.0,85,115,234,1.3529411764705883,2.034782608695652,3.576923076923077
116,2018-12,896.8,104,130,262,1.25,2.0153846153846153,3.4229007633587782
116,2019-01,863.8,103,125,254,1.2135922330097086,2.032,3.400787401574803
116,2019-02,752.6,86,103,210,1.197674418604651,2.0388349514563107,3.583809523809524
116,2019-03,883.8,98,128,258,1.3061224489795917,2.015625,3.425581395348837
116,2019-04,935.6,91,129,260,1.4175824175824177,2.0155038759689923,3.5984615384615384
116,2019-05,900.1,106,132,256,1.2452830188679245,1.9393939393939394,3.516015625
116,2019-06,867.0,97,124,248,1.2783505154639174,2.0,3.495967741935484
118,2018-07,799.4,92,115,230,1.25,2.0,3.4756521739130433
118,2018-08,755.95,103,120,223,1.1650485436893203,1.8583333333333334,3.3899103139013453
118,2018-09,722.2,89,103,208,1.1573033707865168,2.0194174757281553,3.472115384615385
118,2018-10,783.0,88,108,218,1.2272727272727273,2.0185185185185186,3.591743119266055
118,2018-11,740.4,89,108,216,1.2134831460674158,2.0,3.4277777777777776
118,2018-12,945.0,112,137,276,1.2232142857142858,2.0145985401459856,3.4239130434782608
118,2019-01,977.4,100,136,274,1.36,2.014705882352941,3.567153284671533
118,2019-02,827.4,88,113,230,1.2840909090909092,2.0353982300884956,3.597391304347826
118,2019-03,878.0,106,125,250,1.179245283018868,2.0,3.512
118,2019-04,890.2,104,131,262,1.2596153846153846,2.0,3.3977099236641224
118,2019-05,789.6,87,115,226,1.3218390804597702,1.9652173913043478,3.493805309734513
118,2019-06,830.0,96,115,232,1.1979166666666667,2.017391304347826,3.5775862068965516
119,2018-07,1074.4,107,125,250,1.1682242990654206,2.0,4.2976
119,2018-08,991.1,104,120,225,1.1538461538461537,1.875,4.404888888888889
119,2018-09,988.4,98,111,223,1.1326530612244898,2.009009009009009,4.432286995515695
119,2018-10,860.8,91,101,198,1.10989010989011,1.9603960396039604,4.347474747474747
119,2018-11,965.2,97,111,216,1.1443298969072164,1.945945945945946,4.468518518518518
119,2018-12,983.8,100,114,227,1.14,1.9912280701754386,4.333920704845815
119,2019-01,935.1,91,109,211,1.1978021978021978,1.9357798165137614,4.43175355450237
119,2019-02,1004.3,99,116,228,1.1717171717171717,1.9655172413793103,4.404824561403508
119,2019-03,977.7,97,114,223,1.175257731958763,1.956140350877193,4.384304932735426
119,2019-04,879.1,85,104,203,1.223529411764706,1.9519230769230769,4.330541871921183
119,2019-05,807.2,79,95,180,1.2025316455696202,1.894736842105263,4.484444444444445
119,2019-06,871.4,87,101,200,1.160919540229885,1.9801980198019802,4.357
120,2018-07,98.7,28,28,30,1.0,1.0714285714285714,3.29
120,2018-08,248.0,55,61,71,1.1090909090909091,1.1639344262295082,3.492957746478873
120,2018-09,147.5,34,40,44,1.1764705882352942,1.1,3.352272727272727
120,2018-10,106.10000000000001,26,26,29,1.0,1.1153846153846154,3.6586206896551725
120,2018-11,132.3,39,39,39,1.0,1.0,3.3923076923076927
120,2018-12,145.9,38,40,45,1.0526315789473684,1.125,3.2422222222222223
120,2019-01,192.2,46,48,51,1.0434782608695652,1.0625,3.768627450980392
120,2019-02,129.0,31,32,35,1.032258064516129,1.09375,3.6857142857142855
120,2019-03,109.2,30,30,32,1.0,1.0666666666666667,3.4125
120,2019-04,122.0,32,34,35,1.0625,1.0294117647058822,3.4857142857142858
120,2019-05,191.05,49,51,55,1.0408163265306123,1.0784313725490196,3.4736363636363636
120,2019-06,188.2,44,46,54,1.0454545454545454,1.173913043478261,3.485185185185185
121,2018-07,391.7,57,64,110,1.1228070175438596,1.71875,3.560909090909091
121,2018-08,294.1,54,57,91,1.0555555555555556,1.5964912280701755,3.231868131868132
121,2018-09,345.5,51,54,93,1.0588235294117647,1.7222222222222223,3.71505376344086
121,2018-10,281.6,46,48,82,1.0434782608695652,1.7083333333333333,3.434146341463415
121,2018-11,263.7,43,46,81,1.069767441860465,1.7608695652173914,3.2555555555555555
121,2018-12,314.4,48,51,90,1.0625,1.7647058823529411,3.493333333333333
